Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
314004824;2022-08-07 12:00:00;0.18;R;32;R
315107746;2022-08-07 12:00:00;0.64;R;32;R
314004824;2022-08-07 13:00:00;0.22;R;31;R
315107746;2022-08-07 13:00:00;0.21;R;31;R
314004824;2022-08-07 14:00:00;0.25;R;31;R
315107746;2022-08-07 14:00:00;0.2;R;31;R
314004824;2022-08-07 15:00:00;0.17;R;28;R
315107746;2022-08-07 15:00:00;0.21;R;28;R
315107746;2022-08-07 16:00:00;0.9;R;25;R
314004824;2022-08-07 16:00:00;0.24;R;25;R
315107746;2022-08-07 17:00:00;0.99;R;24;R
314004824;2022-08-07 17:00:00;0.29;R;24;R
315107746;2022-08-07 18:00:00;0.73;R;24;R
314004824;2022-08-07 18:00:00;0.27;R;24;R
314004824;2022-08-07 19:00:00;0.28;R;23;R
315107746;2022-08-07 19:00:00;1.34;R;23;R
315107746;2022-08-07 20:00:00;0.66;R;22;R
314004824;2022-08-07 20:00:00;0.35;R;22;R
314004824;2022-08-07 21:00:00;0.29;R;22;R
315107746;2022-08-07 21:00:00;1.3;R;22;R
315107746;2022-08-07 22:00:00;0.51;R;20;R
314004824;2022-08-07 22:00:00;0.23;R;20;R
314004824;2022-08-07 23:00:00;0.25;R;20;R
315107746;2022-08-07 23:00:00;0.23;R;20;R
314004824;2022-08-08 00:00:00;0.19;R;19;R
315107746;2022-08-08 00:00:00;0.22;R;19;R
314004824;2022-08-08 01:00:00;0.24;R;17;R
315107746;2022-08-08 01:00:00;0.21;R;17;R
314004824;2022-08-08 02:00:00;0.13;R;17;R
315107746;2022-08-08 02:00:00;0.23;R;17;R
315107746;2022-08-08 03:00:00;0.22;R;16;R
314004824;2022-08-08 03:00:00;0.15;R;16;R
315107746;2022-08-08 04:00:00;0.3;R;16;R
314004824;2022-08-08 04:00:00;0.08;R;16;R
315107746;2022-08-08 05:00:00;0.72;R;16;R
314004824;2022-08-08 05:00:00;0.13;R;16;R
314004824;2022-08-08 06:00:00;0.13;R;15;R
315107746;2022-08-08 06:00:00;0.19;R;15;R
314004824;2022-08-08 07:00:00;0.08;R;16;R
315107746;2022-08-08 07:00:00;0.3;R;16;R
314004824;2022-08-08 08:00:00;0.23;R;16;R
315107746;2022-08-08 08:00:00;0.37;R;16;R
315107746;2022-08-08 09:00:00;0.37;R;16;R
314004824;2022-08-08 09:00:00;0.22;R;16;R
315107746;2022-08-08 10:00:00;0.5;R;17;R
314004824;2022-08-08 10:00:00;0.3;R;17;R
315107746;2022-08-08 11:00:00;0.69;R;16;R
314004824;2022-08-08 11:00:00;0.22;R;16;R
314004824;2022-08-08 12:00:00;0.38;R;16;R
315107746;2022-08-08 12:00:00;0.99;R;16;R
314004824;2022-08-08 13:00:00;0.17;R;17;R
315107746;2022-08-08 13:00:00;0.36;R;17;R
315107746;2022-08-08 14:00:00;0.44;R;17;R
314004824;2022-08-08 14:00:00;0.28;R;17;R
315107746;2022-08-08 15:00:00;0.53;R;17;R
314004824;2022-08-08 15:00:00;0.23;R;17;R
314004824;2022-08-08 16:00:00;0.18;R;17;R
315107746;2022-08-08 16:00:00;0.37;R;17;R
315107746;2022-08-08 17:00:00;0.5;R;17;R
314004824;2022-08-08 17:00:00;0.25;R;17;R
314004824;2022-08-08 18:00:00;0.24;R;17;R
315107746;2022-08-08 18:00:00;0.6;R;17;R
314004824;2022-08-08 19:00:00;0.36;R;16;R
315107746;2022-08-08 19:00:00;0.41;R;16;R
315107746;2022-08-08 20:00:00;1.05;R;15;R
314004824;2022-08-08 20:00:00;0.23;R;15;R
315107746;2022-08-08 21:00:00;0.27;R;15;R
314004824;2022-08-08 21:00:00;0.25;R;15;R
314004824;2022-08-08 22:00:00;0.18;R;15;R
315107746;2022-08-08 22:00:00;0.19;R;15;R
315107746;2022-08-08 23:00:00;0.32;R;15;R
314004824;2022-08-08 23:00:00;0.35;R;15;R
315107746;2022-08-09 00:00:00;0.93;R;15;R
314004824;2022-08-09 00:00:00;0.21;R;15;R
314004824;2022-08-09 01:00:00;0.08;R;14;R
315107746;2022-08-09 01:00:00;0.19;R;14;R
314004824;2022-08-09 02:00:00;0.18;R;15;R
315107746;2022-08-09 02:00:00;0.17;R;15;R
315107746;2022-08-09 03:00:00;0.18;R;15;R
314004824;2022-08-09 03:00:00;0.08;R;15;R
315107746;2022-08-09 04:00:00;0.18;R;15;R
314004824;2022-08-09 04:00:00;0.16;R;15;R
315107746;2022-08-09 05:00:00;0.17;R;15;R
314004824;2022-08-09 05:00:00;0.09;R;15;R
315107746;2022-08-09 06:00:00;0.88;R;15;R
314004824;2022-08-09 06:00:00;0.23;R;15;R
315107746;2022-08-09 07:00:00;0.34;R;15;R
314004824;2022-08-09 07:00:00;0.14;R;15;R
315107746;2022-08-09 08:00:00;0.39;R;16;R
314004824;2022-08-09 08:00:00;0.17;R;16;R
315107746;2022-08-09 09:00:00;1.22;R;16;R
314004824;2022-08-09 09:00:00;0.24;R;16;R
315107746;2022-08-09 10:00:00;1.08;R;16;R
314004824;2022-08-09 10:00:00;0.25;R;16;R
315107746;2022-08-09 11:00:00;0.53;R;17;R
314004824;2022-08-09 11:00:00;0.2;R;17;R
315107746;2022-08-09 12:00:00;0.18;R;17;R
314004824;2022-08-09 12:00:00;0.24;R;17;R
315107746;2022-08-09 13:00:00;0.59;R;18;R
314004824;2022-08-09 13:00:00;0.2;R;18;R
315107746;2022-08-09 14:00:00;0.15;R;18;R
314004824;2022-08-09 14:00:00;0.2;R;18;R
315107746;2022-08-09 15:00:00;0.13;R;19;R
314004824;2022-08-09 15:00:00;0.13;R;19;R
315107746;2022-08-09 16:00:00;0.11;R;19;R
314004824;2022-08-09 16:00:00;0.15;R;19;R
315107746;2022-08-09 17:00:00;0.13;R;19;R
314004824;2022-08-09 17:00:00;0.22;R;19;R
315107746;2022-08-09 18:00:00;0.13;R;19;R
314004824;2022-08-09 18:00:00;0.23;R;19;R
315107746;2022-08-09 19:00:00;0.12;R;18;R
314004824;2022-08-09 19:00:00;0.26;R;18;R
315107746;2022-08-09 20:00:00;0.12;R;18;R
314004824;2022-08-09 20:00:00;0.3;R;18;R
315107746;2022-08-09 21:00:00;0.16;R;18;R
314004824;2022-08-09 21:00:00;0.21;R;18;R
315107746;2022-08-09 22:00:00;0.13;R;18;R
314004824;2022-08-09 22:00:00;0.25;R;18;R
315107746;2022-08-09 23:00:00;0.95;R;18;R
314004824;2022-08-09 23:00:00;0.16;R;18;R
315107746;2022-08-10 00:00:00;0.51;R;17;R
314004824;2022-08-10 00:00:00;0.23;R;17;R
315107746;2022-08-10 01:00:00;0.24;R;17;R
314004824;2022-08-10 01:00:00;0.19;R;17;R
315107746;2022-08-10 02:00:00;0.69;R;17;R
314004824;2022-08-10 02:00:00;0.08;R;17;R
315107746;2022-08-10 03:00:00;0.14;R;17;R
314004824;2022-08-10 03:00:00;0.22;R;17;R
315107746;2022-08-10 04:00:00;0.13;R;17;R
314004824;2022-08-10 04:00:00;0.14;R;17;R
314004824;2022-08-10 05:00:00;0.12;R;17;R
315107746;2022-08-10 05:00:00;0.14;R;17;R
315107746;2022-08-10 06:00:00;0.17;R;19;R
314004824;2022-08-10 06:00:00;0.1;R;19;R
314004824;2022-08-10 07:00:00;0.14;R;20;R
315107746;2022-08-10 07:00:00;0.35;R;20;R
315107746;2022-08-10 08:00:00;0.43;R;20;R
314004824;2022-08-10 08:00:00;0.16;R;20;R
315107746;2022-08-10 09:00:00;0.37;R;21;R
314004824;2022-08-10 09:00:00;0.22;R;21;R
315107746;2022-08-10 10:00:00;0.38;R;22;R
314004824;2022-08-10 10:00:00;0.11;R;22;R
314004824;2022-08-10 11:00:00;0.2;R;22;R
315107746;2022-08-10 11:00:00;0.36;R;22;R
315107746;2022-08-10 12:00:00;1.39;R;23;R
314004824;2022-08-10 12:00:00;0.26;R;23;R
315107746;2022-08-10 13:00:00;0.84;R;24;R
314004824;2022-08-10 13:00:00;0.12;R;24;R
315107746;2022-08-10 14:00:00;0.46;R;24;R
314004824;2022-08-10 14:00:00;0.19;R;24;R
315107746;2022-08-10 15:00:00;0.24;R;25;R
314004824;2022-08-10 15:00:00;0.14;R;25;R
314004824;2022-08-10 16:00:00;0.18;R;24;R
315107746;2022-08-10 16:00:00;0.46;R;24;R
314004824;2022-08-10 17:00:00;0.15;R;24;R
315107746;2022-08-10 17:00:00;1.28;R;24;R
315107746;2022-08-10 18:00:00;1.6;R;23;R
314004824;2022-08-10 18:00:00;0.12;R;23;R
314004824;2022-08-10 19:00:00;0.31;R;22;R
315107746;2022-08-10 19:00:00;1.19;R;22;R
315107746;2022-08-10 20:00:00;0.84;R;22;R
314004824;2022-08-10 20:00:00;0.18;R;22;R
314004824;2022-08-10 21:00:00;0.24;R;22;R
315107746;2022-08-10 21:00:00;0.25;R;22;R
315107746;2022-08-10 22:00:00;0.15;R;21;R
314004824;2022-08-10 22:00:00;0.15;R;21;R
314004824;2022-08-10 23:00:00;0.3;R;20;R
315107746;2022-08-10 23:00:00;0.18;R;20;R
314004824;2022-08-11 00:00:00;0.29;R;19;R
315107746;2022-08-11 00:00:00;0.14;R;19;R
314004824;2022-08-11 01:00:00;0.2;R;18;R
315107746;2022-08-11 01:00:00;0.41;R;18;R
314004824;2022-08-11 02:00:00;0.19;R;19;R
315107746;2022-08-11 02:00:00;0.37;R;19;R
315107746;2022-08-11 03:00:00;0.15;R;19;R
314004824;2022-08-11 03:00:00;0.19;R;19;R
314004824;2022-08-11 04:00:00;0.08;R;18;R
315107746;2022-08-11 04:00:00;0.15;R;18;R
315107746;2022-08-11 05:00:00;0.24;R;18;R
314004824;2022-08-11 05:00:00;0.18;R;18;R
315107746;2022-08-11 06:00:00;0.27;R;19;R
314004824;2022-08-11 06:00:00;0.08;R;19;R
315107746;2022-08-11 07:00:00;0.35;R;19;R
314004824;2022-08-11 07:00:00;0.18;R;19;R
315107746;2022-08-11 08:00:00;0.38;R;20;R
314004824;2022-08-11 08:00:00;0.11;R;20;R
315107746;2022-08-11 09:00:00;2.08;R;21;R
314004824;2022-08-11 09:00:00;0.3;R;21;R
315107746;2022-08-11 10:00:00;0.37;R;23;R
314004824;2022-08-11 10:00:00;0.13;R;23;R
315107746;2022-08-11 11:00:00;0.4;R;25;R
314004824;2022-08-11 11:00:00;0.23;R;25;R
315107746;2022-08-11 12:00:00;1.16;R;25;R
314004824;2022-08-11 12:00:00;0.21;R;25;R
314004824;2022-08-11 13:00:00;0.17;R;22;R
315107746;2022-08-11 13:00:00;0.91;R;22;R
314004824;2022-08-11 14:00:00;0.2;R;24;R
315107746;2022-08-11 14:00:00;0.41;R;24;R
314004824;2022-08-11 15:00:00;0.32;R;26;R
315107746;2022-08-11 15:00:00;0.36;R;26;R
314004824;2022-08-11 16:00:00;0.25;R;25;R
315107746;2022-08-11 16:00:00;0.3;R;25;R
315107746;2022-08-11 17:00:00;0.23;R;24;R
314004824;2022-08-11 17:00:00;0.18;R;24;R
314004824;2022-08-11 18:00:00;0.22;R;22;R
315107746;2022-08-11 18:00:00;0.31;R;22;R
314004824;2022-08-11 19:00:00;0.19;R;21;R
315107746;2022-08-11 19:00:00;0.38;R;21;R
314004824;2022-08-11 20:00:00;0.43;R;20;R
315107746;2022-08-11 20:00:00;0.27;R;20;R
314004824;2022-08-11 21:00:00;0.35;R;18;R
315107746;2022-08-11 21:00:00;0.23;R;18;R
314004824;2022-08-11 22:00:00;0.26;R;18;R
315107746;2022-08-11 22:00:00;0.21;R;18;R
314004824;2022-08-11 23:00:00;0.26;R;17;R
315107746;2022-08-11 23:00:00;0.72;R;17;R
315107746;2022-08-12 00:00:00;0.27;R;15;R
314004824;2022-08-12 00:00:00;0.27;R;15;R
314004824;2022-08-12 01:00:00;0.16;R;15;R
315107746;2022-08-12 01:00:00;0.21;R;15;R
314004824;2022-08-12 02:00:00;0.13;R;16;R
315107746;2022-08-12 02:00:00;0.69;R;16;R
314004824;2022-08-12 03:00:00;0.24;R;16;R
315107746;2022-08-12 03:00:00;0.21;R;16;R
315107746;2022-08-12 04:00:00;0.2;R;16;R
314004824;2022-08-12 04:00:00;0.18;R;16;R
315107746;2022-08-12 05:00:00;0.22;R;16;R
314004824;2022-08-12 05:00:00;0.08;R;16;R
314004824;2022-08-12 06:00:00;0.17;R;16;R
315107746;2022-08-12 06:00:00;0.2;R;16;R
315107746;2022-08-12 07:00:00;0.35;R;16;R
314004824;2022-08-12 07:00:00;0.09;R;16;R
315107746;2022-08-12 08:00:00;0.34;R;18;R
314004824;2022-08-12 08:00:00;0.14;R;18;R
315107746;2022-08-12 09:00:00;0.38;R;18;R
314004824;2022-08-12 09:00:00;0.31;R;18;R
315107746;2022-08-12 10:00:00;0.41;R;18;R
314004824;2022-08-12 10:00:00;0.24;R;18;R
315107746;2022-08-12 11:00:00;0.89;R;19;R
314004824;2022-08-12 11:00:00;0.2;R;19;R
314004824;2022-08-12 12:00:00;0.09;R;19;R
315107746;2022-08-12 12:00:00;0.62;R;19;R
315107746;2022-08-12 13:00:00;0.83;R;20;R
314004824;2022-08-12 13:00:00;0.2;R;20;R
314004824;2022-08-12 14:00:00;0.17;R;20;R
315107746;2022-08-12 14:00:00;0.34;R;20;R
315107746;2022-08-12 15:00:00;0.2;R;20;R
314004824;2022-08-12 15:00:00;0.13;R;20;R
315107746;2022-08-12 16:00:00;0.24;R;20;R
314004824;2022-08-12 16:00:00;0.38;R;20;R
315107746;2022-08-12 17:00:00;0.26;R;19;R
314004824;2022-08-12 17:00:00;0.2;R;19;R
315107746;2022-08-12 18:00:00;1.51;R;18;R
314004824;2022-08-12 18:00:00;0.13;R;18;R
315107746;2022-08-12 19:00:00;0.26;R;18;R
314004824;2022-08-12 19:00:00;0.15;R;18;R
314004824;2022-08-12 20:00:00;0.45;R;18;R
315107746;2022-08-12 20:00:00;0.18;R;18;R
315107746;2022-08-12 21:00:00;0.67;R;18;R
314004824;2022-08-12 21:00:00;0.35;R;18;R
314004824;2022-08-12 22:00:00;0.29;R;18;R
315107746;2022-08-12 22:00:00;0.14;R;18;R
314004824;2022-08-12 23:00:00;0.21;R;18;R
315107746;2022-08-12 23:00:00;0.37;R;18;R
315107746;2022-08-13 00:00:00;1.7;R;16;R
314004824;2022-08-13 00:00:00;0.23;R;16;R
314004824;2022-08-13 01:00:00;0.24;R;15;R
315107746;2022-08-13 01:00:00;0.14;R;15;R
315107746;2022-08-13 02:00:00;0.14;R;14;R
314004824;2022-08-13 02:00:00;0.12;R;14;R
315107746;2022-08-13 03:00:00;0.14;R;13;R
314004824;2022-08-13 03:00:00;0.08;R;13;R
314004824;2022-08-13 04:00:00;0.17;R;12;R
315107746;2022-08-13 04:00:00;0.61;R;12;R
314004824;2022-08-13 05:00:00;0.11;R;14;R
315107746;2022-08-13 05:00:00;0.14;R;14;R
314004824;2022-08-13 06:00:00;0.08;R;16;R
315107746;2022-08-13 06:00:00;0.13;R;16;R
314004824;2022-08-13 07:00:00;0.19;R;18;R
315107746;2022-08-13 07:00:00;0.15;R;18;R
315107746;2022-08-13 08:00:00;0.2;R;19;R
314004824;2022-08-13 08:00:00;0.09;R;19;R
314004824;2022-08-13 09:00:00;0.1;R;21;R
315107746;2022-08-13 09:00:00;0.4;R;21;R
314004824;2022-08-13 10:00:00;0.32;R;21;R
315107746;2022-08-13 10:00:00;0.21;R;21;R
314004824;2022-08-13 11:00:00;0.14;R;22;R
315107746;2022-08-13 11:00:00;0.31;R;22;R
314004824;2022-08-13 12:00:00;0.11;R;23;R
315107746;2022-08-13 12:00:00;0.3;R;23;R
315107746;2022-08-13 13:00:00;0.25;R;24;R
314004824;2022-08-13 13:00:00;0.19;R;24;R
314004824;2022-08-13 14:00:00;0.35;R;25;R
315107746;2022-08-13 14:00:00;0.77;R;25;R
315107746;2022-08-13 15:00:00;0.21;R;24;R
314004824;2022-08-13 15:00:00;0.07;R;24;R
314004824;2022-08-13 16:00:00;0.13;R;22;R
315107746;2022-08-13 16:00:00;0.18;R;22;R
314004824;2022-08-13 17:00:00;0.09;R;23;R
315107746;2022-08-13 17:00:00;0.19;R;23;R
314004824;2022-08-13 18:00:00;0.11;R;22;R
315107746;2022-08-13 18:00:00;0.18;R;22;R
315107746;2022-08-13 19:00:00;0.19;R;22;R
314004824;2022-08-13 19:00:00;0.11;R;22;R
315107746;2022-08-13 20:00:00;0.17;R;20;R
314004824;2022-08-13 20:00:00;0.09;R;20;R
315107746;2022-08-13 21:00:00;0.19;R;19;R
314004824;2022-08-13 21:00:00;0.13;R;19;R
314004824;2022-08-13 22:00:00;0.08;R;18;R
315107746;2022-08-13 22:00:00;0.68;R;18;R
315107746;2022-08-13 23:00:00;2.01;R;17;R
314004824;2022-08-13 23:00:00;0.23;R;17;R
315107746;2022-08-14 00:00:00;0.21;R;17;R
314004824;2022-08-14 00:00:00;0.23;R;17;R
314004824;2022-08-14 01:00:00;0.26;R;16;R
315107746;2022-08-14 01:00:00;0.18;R;16;R
314004824;2022-08-14 02:00:00;0.18;R;16;R
315107746;2022-08-14 02:00:00;0.18;R;16;R
314004824;2022-08-14 03:00:00;0.08;R;15;R
315107746;2022-08-14 03:00:00;0.73;R;15;R
315107746;2022-08-14 04:00:00;0.17;R;14;R
314004824;2022-08-14 04:00:00;0.14;R;14;R
315107746;2022-08-14 05:00:00;0.19;R;17;R
314004824;2022-08-14 05:00:00;0.15;R;17;R
314004824;2022-08-14 06:00:00;0.08;R;18;R
315107746;2022-08-14 06:00:00;0.19;R;18;R
314004824;2022-08-14 07:00:00;0.15;R;19;R
315107746;2022-08-14 07:00:00;0.18;R;19;R
314004824;2022-08-14 08:00:00;0.12;R;21;R
315107746;2022-08-14 08:00:00;0.19;R;21;R
314004824;2022-08-14 09:00:00;0.12;R;22;R
315107746;2022-08-14 09:00:00;0.27;R;22;R
314004824;2022-08-14 10:00:00;0.3;R;23;R
315107746;2022-08-14 10:00:00;0.42;R;23;R
314004824;2022-08-14 11:00:00;0.15;R;25;R
315107746;2022-08-14 11:00:00;0.2;R;25;R
314004824;2022-08-14 12:00:00;0.07;R;25;R
315107746;2022-08-14 12:00:00;0.7;R;25;R
315107746;2022-08-14 13:00:00;0.11;R;26;R
314004824;2022-08-14 13:00:00;0.32;R;26;R
314004824;2022-08-14 14:00:00;0.17;R;26;R
315107746;2022-08-14 14:00:00;0.13;R;26;R
314004824;2022-08-14 15:00:00;0.12;R;26;R
315107746;2022-08-14 15:00:00;0.2;R;26;R
314004824;2022-08-14 16:00:00;0.21;R;26;R
315107746;2022-08-14 16:00:00;3.07;R;26;R
314004824;2022-08-14 17:00:00;0.21;R;25;R
315107746;2022-08-14 17:00:00;0.71;R;25;R
315107746;2022-08-14 18:00:00;0.21;R;23;R
314004824;2022-08-14 18:00:00;0.11;R;23;R
314004824;2022-08-14 19:00:00;0.1;R;22;R
315107746;2022-08-14 19:00:00;0.21;R;22;R
315107746;2022-08-14 20:00:00;2.97;R;21;R
314004824;2022-08-14 20:00:00;0.17;R;21;R
315107746;2022-08-14 21:00:00;0.85;R;20;R
314004824;2022-08-14 21:00:00;0.08;R;20;R
315107746;2022-08-14 22:00:00;0.13;R;19;R
314004824;2022-08-14 22:00:00;0.16;R;19;R
315107746;2022-08-14 23:00:00;0.68;R;18;R
314004824;2022-08-14 23:00:00;0.1;R;18;R
314004824;2022-08-15 00:00:00;0.19;R;17;R
315107746;2022-08-15 00:00:00;0.12;R;17;R
314004824;2022-08-15 01:00:00;0.21;R;16;R
315107746;2022-08-15 01:00:00;0.12;R;16;R
314004824;2022-08-15 02:00:00;0.16;R;18;R
315107746;2022-08-15 02:00:00;0.14;R;18;R
314004824;2022-08-15 03:00:00;0.08;R;17;R
315107746;2022-08-15 03:00:00;0.11;R;17;R
315107746;2022-08-15 04:00:00;0.12;R;16;R
314004824;2022-08-15 04:00:00;0.17;R;16;R
315107746;2022-08-15 05:00:00;0.13;R;18;R
314004824;2022-08-15 05:00:00;0.1;R;18;R
315107746;2022-08-15 06:00:00;0.24;R;19;R
314004824;2022-08-15 06:00:00;0.11;R;19;R
315107746;2022-08-15 07:00:00;0.36;R;21;R
314004824;2022-08-15 07:00:00;0.17;R;21;R
315107746;2022-08-15 08:00:00;0.35;R;23;R
314004824;2022-08-15 08:00:00;0.1;R;23;R
315107746;2022-08-15 09:00:00;0.36;R;24;R
314004824;2022-08-15 09:00:00;0.2;R;24;R
314004824;2022-08-15 10:00:00;0.15;R;25;R
315107746;2022-08-15 10:00:00;0.37;R;25;R
315107746;2022-08-15 11:00:00;1.54;R;26;R
314004824;2022-08-15 11:00:00;0.39;R;26;R
315107746;2022-08-15 12:00:00;0.96;R;27;R
314004824;2022-08-15 12:00:00;0.18;R;27;R
314004824;2022-08-15 13:00:00;0.14;R;27;R
315107746;2022-08-15 13:00:00;0.4;R;27;R
315107746;2022-08-15 14:00:00;0.48;R;27;R
314004824;2022-08-15 14:00:00;0.25;R;27;R
314004824;2022-08-15 15:00:00;0.23;R;27;R
315107746;2022-08-15 15:00:00;0.35;R;27;R
314004824;2022-08-15 16:00:00;0.16;R;27;R
315107746;2022-08-15 16:00:00;0.33;R;27;R
314004824;2022-08-15 17:00:00;0.2;R;26;R
315107746;2022-08-15 17:00:00;0.37;R;26;R
314004824;2022-08-15 18:00:00;0.28;R;24;R
315107746;2022-08-15 18:00:00;1.01;R;24;R
315107746;2022-08-15 19:00:00;0.53;R;22;R
314004824;2022-08-15 19:00:00;0.28;R;22;R
314004824;2022-08-15 20:00:00;0.3;R;22;R
315107746;2022-08-15 20:00:00;0.28;R;22;R
314004824;2022-08-15 21:00:00;0.36;R;21;R
315107746;2022-08-15 21:00:00;1.14;R;21;R
314004824;2022-08-15 22:00:00;0.22;R;19;R
315107746;2022-08-15 22:00:00;0.63;R;19;R
315107746;2022-08-15 23:00:00;0.74;R;19;R
314004824;2022-08-15 23:00:00;0.3;R;19;R
314004824;2022-08-16 00:00:00;0.15;R;19;R
315107746;2022-08-16 00:00:00;0.52;R;19;R
315107746;2022-08-16 01:00:00;0.2;R;19;R
314004824;2022-08-16 01:00:00;0.21;R;19;R
315107746;2022-08-16 02:00:00;0.65;R;18;R
314004824;2022-08-16 02:00:00;0.14;R;18;R
314004824;2022-08-16 03:00:00;0.1;R;18;R
315107746;2022-08-16 03:00:00;0.21;R;18;R
314004824;2022-08-16 04:00:00;0.14;R;17;R
315107746;2022-08-16 04:00:00;0.2;R;17;R
314004824;2022-08-16 05:00:00;0.1;R;18;R
315107746;2022-08-16 05:00:00;0.2;R;18;R
315107746;2022-08-16 06:00:00;0.26;R;19;R
314004824;2022-08-16 06:00:00;0.14;R;19;R
314004824;2022-08-16 07:00:00;0.11;R;21;R
315107746;2022-08-16 07:00:00;0.51;R;21;R
315107746;2022-08-16 08:00:00;0.35;R;23;R
314004824;2022-08-16 08:00:00;0.17;R;23;R
315107746;2022-08-16 09:00:00;0.52;R;24;R
314004824;2022-08-16 09:00:00;0.29;R;24;R
315107746;2022-08-16 10:00:00;0.42;R;25;R
314004824;2022-08-16 10:00:00;0.19;R;25;R
314004824;2022-08-16 11:00:00;0.15;R;27;R
315107746;2022-08-16 11:00:00;1.26;R;27;R
314004824;2022-08-16 12:00:00;0.34;R;28;R
315107746;2022-08-16 12:00:00;1.4;R;28;R
314004824;2022-08-16 13:00:00;0.24;R;27;R
315107746;2022-08-16 13:00:00;0.45;R;27;R
315107746;2022-08-16 14:00:00;0.45;R;27;R
314004824;2022-08-16 14:00:00;0.15;R;27;R
315107746;2022-08-16 15:00:00;0.38;R;24;R
314004824;2022-08-16 15:00:00;0.2;R;24;R
314004824;2022-08-16 16:00:00;0.13;R;23;R
315107746;2022-08-16 16:00:00;0.36;R;23;R
315107746;2022-08-16 17:00:00;0.38;R;23;R
314004824;2022-08-16 17:00:00;0.19;R;23;R
314004824;2022-08-16 18:00:00;0.21;R;23;R
315107746;2022-08-16 18:00:00;0.26;R;23;R
314004824;2022-08-16 19:00:00;0.29;R;23;R
315107746;2022-08-16 19:00:00;0.72;R;23;R
314004824;2022-08-16 20:00:00;0.38;R;23;R
315107746;2022-08-16 20:00:00;0.2;R;23;R
314004824;2022-08-16 21:00:00;0.22;R;23;R
315107746;2022-08-16 21:00:00;0.16;R;23;R
315107746;2022-08-16 22:00:00;0.13;R;21;R
314004824;2022-08-16 22:00:00;0.28;R;21;R
314004824;2022-08-16 23:00:00;0.22;R;20;R
315107746;2022-08-16 23:00:00;0.39;R;20;R
315107746;2022-08-17 00:00:00;1.01;R;20;R
314004824;2022-08-17 00:00:00;0.27;R;20;R
314004824;2022-08-17 01:00:00;0.23;R;19;R
315107746;2022-08-17 01:00:00;0.14;R;19;R
314004824;2022-08-17 02:00:00;0.15;R;19;R
315107746;2022-08-17 02:00:00;0.14;R;19;R
314004824;2022-08-17 03:00:00;0.09;R;18;R
315107746;2022-08-17 03:00:00;0.13;R;18;R
315107746;2022-08-17 04:00:00;0.13;R;18;R
314004824;2022-08-17 04:00:00;0.15;R;18;R
315107746;2022-08-17 05:00:00;0.11;R;18;R
314004824;2022-08-17 05:00:00;0.08;R;18;R
314004824;2022-08-17 06:00:00;0.23;R;18;R
315107746;2022-08-17 06:00:00;0.65;R;18;R
315107746;2022-08-17 07:00:00;0.36;R;19;R
314004824;2022-08-17 07:00:00;0.17;R;19;R
314004824;2022-08-17 08:00:00;0.09;R;20;R
315107746;2022-08-17 08:00:00;0.32;R;20;R
314004824;2022-08-17 09:00:00;0.31;R;21;R
315107746;2022-08-17 09:00:00;0.36;R;21;R
315107746;2022-08-17 10:00:00;0.36;R;23;R
314004824;2022-08-17 10:00:00;0.21;R;23;R
314004824;2022-08-17 11:00:00;0.14;R;25;R
315107746;2022-08-17 11:00:00;0.84;R;25;R
315107746;2022-08-17 12:00:00;1.44;R;26;R
314004824;2022-08-17 12:00:00;0.16;R;26;R
314004824;2022-08-17 13:00:00;0.17;R;26;R
315107746;2022-08-17 13:00:00;0.44;R;26;R
315107746;2022-08-17 14:00:00;0.53;R;26;R
314004824;2022-08-17 14:00:00;0.16;R;26;R
315107746;2022-08-17 15:00:00;0.48;R;27;R
314004824;2022-08-17 15:00:00;0.24;R;27;R
315107746;2022-08-17 16:00:00;0.45;R;25;R
314004824;2022-08-17 16:00:00;0.17;R;25;R
314004824;2022-08-17 17:00:00;0.28;R;24;R
315107746;2022-08-17 17:00:00;0.55;R;24;R
315107746;2022-08-17 18:00:00;0.59;R;23;R
314004824;2022-08-17 18:00:00;0.23;R;23;R
315107746;2022-08-17 19:00:00;0.38;R;23;R
314004824;2022-08-17 19:00:00;0.31;R;23;R
315107746;2022-08-17 20:00:00;0.35;R;21;R
314004824;2022-08-17 20:00:00;0.34;R;21;R
314004824;2022-08-17 21:00:00;0.27;R;20;R
315107746;2022-08-17 21:00:00;1.24;R;20;R
315107746;2022-08-17 22:00:00;0.29;R;20;R
314004824;2022-08-17 22:00:00;0.2;R;20;R
315107746;2022-08-17 23:00:00;0.78;R;20;R
314004824;2022-08-17 23:00:00;0.3;R;20;R
314004824;2022-08-18 00:00:00;0.2;R;19;R
315107746;2022-08-18 00:00:00;0.51;R;19;R
314004824;2022-08-18 01:00:00;0.19;R;19;R
315107746;2022-08-18 01:00:00;0.22;R;19;R
315107746;2022-08-18 02:00:00;0.19;R;19;R
314004824;2022-08-18 02:00:00;0.23;R;19;R
315107746;2022-08-18 03:00:00;0.14;R;18;R
314004824;2022-08-18 03:00:00;0.15;R;18;R
315107746;2022-08-18 04:00:00;0.16;R;18;R
314004824;2022-08-18 04:00:00;0.08;R;18;R
314004824;2022-08-18 05:00:00;0.18;R;18;R
315107746;2022-08-18 05:00:00;0.13;R;18;R
315107746;2022-08-18 06:00:00;0.29;R;19;R
